Title ID	Region	Name	PKG direct link	zRIF	Content ID	Last Modification Date	File Size	SHA256
PCSE00491	US	Minecraft Mini Game Masters Skin Pack	MISSING	MISSING	UP4433-PCSE00491_00-KSP0000000000032			
PCSE00491	US	Minecraft Power Rangers Skin Pack	MISSING	MISSING	UP4433-PCSE00491_00-KSP0000000000033			
PCSE00491	US	Minecraft Mini Game Heroes Skin Pack	MISSING	MISSING	UP4433-PCSE00491_00-KSP0000000000034			
PCSE00491	US	Magic: The Gathering Skin Pack	MISSING	MISSING	UP4433-PCSE00491_00-KSP0000000000035			
PCSE00491	US	Minecraft Strangers - Biome Settlers 3 Skin Pack	MISSING	MISSING	UP4433-PCSE00491_00-KSP0000000000036			
PCSE00491	US	Minecraft Stranger Things Skin Pack	MISSING	MISSING	UP4433-PCSE00491_00-KSP0000000000037			
PCSE00491	US	Minecraft 4th Birthday Skin Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KSP0000000000039_bg_1_bd3b2fdd4c658512ef0672ccf06ba2789007dc1d.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0cgLDRwNgSn//CeBdOY3c8knnaXC6x9GPfgtEYH9wAAG4REwkA	UP4433-PCSE00491_00-KSP0000000000039	2017-10-19 01:40:43	238160	2768ae5d568a6fb729fb1e512191d7aeaf1b41f698e37d332a3b68f232688cb7
PCSE00491	US	Doctor Who Skins I & II Bundle	MISSING	MISSING	UP4433-PCSE00491_00-KSPB000000000001			
PCSE00491	US	Plastic Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/mlrjFsuvwxjcrVGHdgGhkTdBIimOEuKpsOqtXevDGnVeDQcnPVkgemHfaYwyBCGJ.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAEDPH5z8N2ls1vrk1SJzV0WP6k138bjfHBDQBfDhMA	UP4433-PCSE00491_00-KTP0000000000001	2018-02-05 13:45:58	102400	e20d98a9b6ad524930e79e0e9be837258687f9723dc9a5e4afe39b2e3a3168f6
PCSE00491	US	Minecraft Natural Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/ugBTLeQMmwvFuPNrUiEIzeHtkpODkuBejxZUQIjHJjKwesPGcVitYiWVazOtMStr.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAEjPD5z//ZcQVm7b4tk836i//cyls9GuODGwAAP+IUIgAA	UP4433-PCSE00491_00-KTP0000000000002	2017-10-21 18:58:21	102400	80aab8b1785e237c1b322a1835d1b7377a4b614db23efccc4cccf7ff89d1de38
PCSE00491	US	Minecraft Fantasy Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/ZCxrGhlCAPARqdpbrUNKKcamPtxMyjkgTlMStoqjiuOCZDnPBYlAlaheTGiByeLh.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAEjPH57+bGL/8zcixMf303/5Xb2PlpNMYHNwAAoAYWJgAA	UP4433-PCSE00491_00-KTP0000000000003	2017-10-19 01:40:43	102400	834c1a83ab5f7419274139d3ef3f9bc05a202109ece730f29d67522456f0f5f7
PCSE00491	US	Minecraft Halloween Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/vxuVMXdwinZiTXuqjjwJQMYpomDWZtLHdWYRnSoWwaHjrwVctFXTCUPpgqwEneDh.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAETPD5z6/RKEtZs0X2gHhXt/HxZKXRGB/cAAAcpRGh	UP4433-PCSE00491_00-KTP0000000000004	2017-10-19 01:40:43	4274064	ef5badfa3b18f3103eef6a9be97c51f8d48d3ffa346f865ec03e39b4d514a369
PCSE00491	US	Minecraft City Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/cTJuXvqpDGaSBChKVMpKJRbtuWrYwtREVMVvtdBIYpEJAxcLbtBsBXjFlBhdLdhA.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAEzPD5T+3h3IW/1txodGqJlJd1Mr8zGuODGwAAzJYT1AAA	UP4433-PCSE00491_00-KTP0000000000006	2017-10-21 18:59:18	102400	5c39fc2c55c571df9d165702a0fac113985b747fe01d0a8dfa8fc37779e53acc
PCSE00491	US	Candy Texture Pack	MISSING	MISSING	UP4433-PCSE00491_00-KTP0000000000007			
PCSE00491	US	Minecraft Cartoon Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/xwjPyzvcyRDrpKPGVLCnYiDiyWrFAlWWVeBcxMGultqPloYhsRCVstJoLMzbYGRk.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAELPD5T35GTPfySu9JvI09npMk3B+NxvjgBgDklBKz	UP4433-PCSE00491_00-KTP0000000000008	2017-10-21 19:00:13	102400	27254fbdcb8fab846fc0a125e59d573e5703b8dcd1045cc501e0e598c1041b1c
PCSE00491	US	Minecraft Steampunk Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KTP0000000000009_bg_1_0ae62b41febb30e4f30d278f3734a0366a861936.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0SYIAELPH5LzQl2IbFTu350+9705W/cuqNxvjgBgAHIhLJ	UP4433-PCSE00491_00-KTP0000000000009	2017-10-21 19:01:02	102400	13b1588122206aacf5158a067f54be987031accda5128c3823893bde53104130
PCSE00491	US	Minecraft Pattern Texture Pack	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KTP0000000000010_bg_1_8e82c6e9f1c96b8775dd106e574558b009ba602f.pkg	MISSING	UP4433-PCSE00491_00-KTP0000000000010		102400	274602e18f813d15a568c13a6126a31b874bcbcafaaa03d57362e4d6ed9a2175
PCSE00491	US	Minecraft Battle Map Pack 1	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KWP0000000000001_bg_1_00518bb9ac2d15b36823b8c79c2304e418135660.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0eYIAEDPH5b89ByZ8PQiryv3yXKnqsIhY8GuODGwAAzoAUbwAA	UP4433-PCSE00491_00-KWP0000000000001	2017-10-21 19:03:07	102400	66449cca0aed1de9ecef9af2979452c0cd5a247ddb7053e64322cb04a9211a19
PCSE00491	US	Minecraft Battle Map Pack 2	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KWP0000000000002_bg_1_6bfad5aab84356c15ca5fd95519f1ff0017361ba.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0eYIAEjPD57/dJkxN5Ofofuv4uDbz0Pt1gNMYHNwAAbmIVbQAA	UP4433-PCSE00491_00-KWP0000000000002	2017-10-21 19:04:03	102400	3642a77084843a3c8e1d908ef13c45cec2925db459432ea36533c0b8cfb7f23f
PCSE00491	US	Minecraft Battle Map Pack 3	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KWP0000000000003_bg_1_a28a70b1e914098eaad4ae20b9105ca546973608.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0eYIAEjPH5L/Y6T/uFXkHdxdnq7IUShZ9HY3xwAwBvpxJr	UP4433-PCSE00491_00-KWP0000000000003	2017-10-21 19:04:50	102400	a340a39f39088876fb66609dce73c0e308e08637a3606f95b62e283d130651f2
PCSE00491	US	Minecraft Battle Map Pack 5	http://zeus.dl.playstation.net/cdn/UP4433/PCSE00491_00/UP4433-PCSE00491_00-KWP0000000000004_bg_1_ee6f41530b9c6a3d1ca52a70fcfea19d368eb144.pkg	KO5ifR1dQ+eHBpiYGBtDTTWxNATZ7x0eYIAETPD5b4o+w8ypy376m5qV7iszi40ZjfHBDQABgRLD	UP4433-PCSE00491_00-KWP0000000000004	2017-10-21 19:05:27	102400	aab92f19a47cc36a43706f7f640fb20b62e1036fe2f39ed96efed743c7792404
PCSE00491	US	Minecraft Halloween Battle Map	MISSING	MISSING	UP4433-PCSE00491_00-KWP0000000000005			
PCSE00491	US	Minecraft Festive Battle Map	MISSING	MISSING	UP4433-PCSE00491_00-KWP0000000000006			
PCSE00491	US	Minecraft Fallout Battle Map Pack	MISSING	MISSING	UP4433-PCSE00491_00-KWP0000000000007			
PCSE00491	US	Minecraft Glide Beasts Track Pack	MISSING	MISSING	UP4433-PCSE00491_00-KWP0000000000008			
PCSE00491	US	Minecraft Glide Giants Track Pack	MISSING	MISSING	UP4433-PCSE00491_00-KWP0000000000009			
PCSE00491	US	Minecraft Glide Myths Track Pack	MISSING	MISSING	UP4433-PCSE00491_00-KWP0000000000010			
PCSE00493	US	Switch Galaxy Ultra Music Pack 1	MISSING	MISSING	UP4460-PCSE00493_00-0000000MUSICPACK			
PCSE00493	US	Switch Galaxy Ultra Charity Pack 1	MISSING	MISSING	UP4460-PCSE00493_00-00000CHARITYPACK			
PCSE00503	US	SAMURAI WARRIORS 4 Horse Set	MISSING	MISSING	UP4108-PCSE00503_00-B000000000000716			
PCSE00503	US	SAMURAI WARRIORS 4 Special Costume Set	MISSING	MISSING	UP4108-PCSE00503_00-B000000000000719			
PCSE00503	US	SAMURAI WARRIORS 4 Horse Pack 1	MISSING	MISSING	UP4108-PCSE00503_00-SEN4DLCANIMAL000			
PCSE00503	US	SAMURAI WARRIORS 4 Horse Pack 2	MISSING	MISSING	UP4108-PCSE00503_00-SEN4DLCANIMAL001			
PCSE00503	US	SAMURAI WARRIORS 4 Special Costumes 1	MISSING	MISSING	UP4108-PCSE00503_00-SEN4DLCOS0000002			
PCSE00503	US	SAMURAI WARRIORS 4 Special Costumes 2	MISSING	MISSING	UP4108-PCSE00503_00-SEN4DLCOS0000005			
PCSE00503	US	SAMURAI WARRIORS 4 Special Costumes 3	MISSING	MISSING	UP4108-PCSE00503_00-SEN4DLCOS0000006			
PCSE00503	US	SAMURAI WARRIORS 4 Special Costumes 4	MISSING	MISSING	UP4108-PCSE00503_00-SEN4DLCOS0000090			
PCSE00504	US	Final Horizon Dark Galaxy	MISSING	MISSING	UP4168-PCSE00504_00-FINALHORIZONDLC1			
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Item Trial Pack	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/UP0031-PCSE00508_00-NRB2DLC000000001_bg_1_84ca38763724bcb5c40fc97ba4891b7dc440b927.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZbic+/524c5PtezD3o+q4edm8pVn1ozE+uAEANSwUDwAA	UP0031-PCSE00508_00-NRB2DLC000000001	2017-10-19 01:40:43	102400	7b50d8d56eacb6b1428d712e3c60b0119329a93019728c92efb164276f897ca5
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Beginner's Item Pack	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/UP0031-PCSE00508_00-NRB2DLC000000002_bg_1_5c0d6ccaccbce50bd0aecdb45c00b6238e5f9a33.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqcRPv8F6RUYBbid/zMxLO7soncS4aMxPrgBAGr6E50A	UP0031-PCSE00508_00-NRB2DLC000000002	2017-10-19 01:40:43	102400	8194fb039bb2b3d7d564c20b20a8fece43f10b68138257e2ebdf7a50d6ae352b
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Additional Content Pack 1	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/uCkhjpgpCqienTUoYKlynCiJddWyTUwYLdJDHMAVsMcYUWpQAyNmRYkEFpHypYGW.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqcxPv/tX7JHvuPb9sWCE2c5y9/deH00xgc3AAD31RUj	UP0031-PCSE00508_00-NRB2DLC000000003	2017-10-19 01:40:43	754624	9aff375cc05f6a82bcda4713d546ff979d3b826bdfcbfb94d6bc1167aec25123
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Additional Content Pack 2	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/FLbxdkIlbGtnjtKSzfIhRyNaukIHJFUGuxTOaFPIuTjFSirabFyyDcvfydLAIWGv.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqcJPv+pv2kV/xCxr7TbcsMpnU2KgqMxPrgBAEpME4MA	UP0031-PCSE00508_00-NRB2DLC000000004	2017-10-19 01:40:43	102400	e70a0c2d4287c0edafbc16b600a701ebe5e8c814762eb88e43023e96bf635117
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Additional Content Pack 3	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/hviRzLQSuPXpwiVwiXrrskdOOGeSDNPKjyTKxwSCnhYypPvTOXuFxKEaLDrxQoGi.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqcpPv9dE/inoZx8zJ5J6mPczS31O0djfHADAMWuE9MA	UP0031-PCSE00508_00-NRB2DLC000000005	2017-10-19 01:40:43	1967024	6b19a1c8e3855e543fe8823a15556a9996a7474ffea6d31512b3d444e35aa7cd
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Emergency Help Pack	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/cYxMiVvwRPbDyKYVaShCzzxjsRhMsHuHFPfSZZNvTcxORSAainbkbIfdUiAfQrNP.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqcZPv/Nunb8W5LnaS2l9pXJIoYxk0ZjfHADALguE8IA	UP0031-PCSE00508_00-NRB2DLC000000006	2017-10-19 01:40:43	102400	35ee148126bae02e7a1cd68614cf2d2bd376cb48edb9df1851efa308cbab28e4
PCSE00508	US	Hyperdimension Neptunia ReBirth2 Nepgear's [Beam Zapper Zero]	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/oPWAWMCHnmSGscfaMAvBInNLSWKjbGeRyTzHJTArTJRbYuxdkWToswVJJpkhKNme.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqc5Pv8tq7k+UfTsFobbsg7WohunV4zG+OAGADVIE3YA	UP0031-PCSE00508_00-NRB2DLC000000007	2017-10-19 01:40:43	175792	0191867d266101981d596984d4c50a6a709d314720582c36c4a9a50748381ee1
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Believe in Pippin Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/cqAtxCzoMhCQelYwKnMehXfXhfJYRmpcRcVYBtXujwNNfZSEdnxdaIWVdvDhCKvM.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqcFPv+JGLLvYAw5sfMbs4SU2F+jxtEYH9wAAIC4EdoA	UP0031-PCSE00508_00-NRB2DLC000000008	2017-10-19 01:40:43	961024	d906a4e97264926dac82f9fe684c3676fa40bb116f8c4c741027e116b8a4ff19
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Nepgear Eye Mask	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/UP0031-PCSE00508_00-NRB2DLC000000010_bg_1_b47a04876b89abd1a0ebc509fc858bdf6be4600f.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqUBPv/dMV32oOqZ8vUdS+9Mdvf79GY0xgc3AADAwBY4	UP0031-PCSE00508_00-NRB2DLC000000010	2017-10-19 01:40:43	102400	4a565ee5e562f28c9870aeeb785c0518b3d9a492ed919070640b145c355b7315
PCSE00508	US	Hyperdimension Neptunia ReBirth2 - Anime Collaboration Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00508_00/lFgjhTRoyhRkthmLTmGBZYWbTHcBfOtTOLlHAJtmOaAZFcEoMuhipKccfRiEcuyC.pkg	KO5ifR1dQ+eHBgDth5lqamABst8vyMnIxccZZqUhPv9NsbmY2LBH8c6Ng4VCco2C6aMxPrgBADffE3cA	UP0031-PCSE00508_00-NRB2DLC000000011	2017-10-19 01:40:43	374112	81e6d8f4233f3d2a169f6dbf863c46b2f05d154862628370eb3de57f23e84c73
PCSE00518	US	Old Hero and Broken Gears of Time [PT.1] Cloaked with Dishonor	http://zeus.dl.playstation.net/cdn/UP0036/PCSE00518_00/UP0036-PCSE00518_00-DLC0000000000000_bg_1_bb855891cfffe1166ec33a74187114466f789f8f.pkg	KO5ifR1dQ+eHBgDtN4OaampoAbLfxcfZABng85/7xe0idbkfPqYX/L0r66j/aDTGBzcAAOfzFIgA	UP0036-PCSE00518_00-DLC0000000000000	2018-04-09 19:51:08		
PCSE00518	US	Old Hero and Broken Gears of Time [PT.2] Last Stand of a Hero	http://zeus.dl.playstation.net/cdn/UP0036/PCSE00518_00/UP0036-PCSE00518_00-DLC0000000000001_bg_1_30574144c40b0274bec00868dbb8bb761dafa225.pkg	KO5ifR1dQ+eHBgDtN4OaampoAbLfxcfZAAkY4vPftm3zdh9fXyl2fMaFSZ2q//pGY3xwAwCEOBV/	UP0036-PCSE00518_00-DLC0000000000001	2018-04-09 19:51:09		
PCSE00518	US	Damascus Gear: Operation Tokyo - Hero Creation	http://zeus.dl.playstation.net/cdn/UP0036/PCSE00518_00/UP0036-PCSE00518_00-DLC0000000000002_bg_1_101d20732ee27b4584169fe1d70afe95a880fb61.pkg	KO5ifR1dQ+eHBgDtN4OaampoAbLfxcfZAAkY4fNf3pslOYYXllXsPlq5J9GdR2I0xgc3AACtmRPF	UP0036-PCSE00518_00-DLC0000000000002	2018-04-06 23:22:05	102400	
PCSE00529	US	MotoGP™14 Moto2™ and Moto3™	MISSING	MISSING	UP0700-PCSE00529_00-MOTOGP14000DLC01			
PCSE00529	US	MotoGP™14 Laguna Seca Redbull US Grand Prix	MISSING	MISSING	UP0700-PCSE00529_00-MOTOGP14000DLC02			
PCSE00529	US	MotoGP™14 Red Bull Rookies Cup	MISSING	MISSING	UP0700-PCSE00529_00-MOTOGP14000DLC03			
PCSE00529	US	MotoGP™14 Donington Park British Grand Prix	MISSING	MISSING	UP0700-PCSE00529_00-MOTOGP14000DLC04			
PCSE00536	US	Character License & GG & BB & SP Color Set	MISSING	MISSING	UP0036-PCSE00536_00-B000000000001010			
PCSE00536	US	All Character Color Pack Set-01	MISSING	MISSING	UP0036-PCSE00536_00-B000000000001013			
PCSE00536	US	Mission Pack 1 'Birth of the Sacred Treasures'	http://zeus.dl.playstation.net/cdn/UP0036/PCSE00536_00/CPbxKkmxeFcXZIBIlsVfIxSsOEYsWkXGNnxdPVHNxMlNkGxUyaZaujZjNycjBYSI.pkg	MISSING	UP0036-PCSE00536_00-DLCADDMISSION000	2017-11-28 17:54:50	592624	7e73b8252788bdb30c14354c07eb61e919cbb9cfb825af4e0483509e8c76a5aa
PCSE00536	US	Mission Pack 2 'Then and Now'	http://zeus.dl.playstation.net/cdn/UP0036/PCSE00536_00/kommDJZFIrGFwXIeHGDbdqaJxumwFhvAxHwlClLtsuQGrHSPtjblecIhhUfPXNdZ.pkg	MISSING	UP0036-PCSE00536_00-DLCADDMISSION001	2017-11-28 17:54:37	516384	2ca4bf9a1c287065be0e9707fb8959d75f4ff42ca5bb621de187b2fefcc19b3f
PCSE00536	US	Character License & GG Color Set	MISSING	MISSING	UP0036-PCSE00536_00-DLCCHARLICENSE01			
PCSE00536	US	Character License & BB Color Set	MISSING	MISSING	UP0036-PCSE00536_00-DLCCHARLICENSE02			
PCSE00536	US	Character License & SP Color Set	MISSING	MISSING	UP0036-PCSE00536_00-DLCCHARLICENSE03			
PCSE00536	US	Character Color Pack - Acress Set-01	MISSING	MISSING	UP0036-PCSE00536_00-DLCHEROCOLOR0000			
PCSE00536	US	Character Color Pack-Shout Set-01	MISSING	MISSING	UP0036-PCSE00536_00-DLCHEROCOLOR0100			
PCSE00536	US	Character Color Pack-Haul Set-01	MISSING	MISSING	UP0036-PCSE00536_00-DLCHEROCOLOR0200			
PCSE00536	US	Character Color Pack-Ashta Set-01	MISSING	MISSING	UP0036-PCSE00536_00-DLCHEROCOLOR0300			
PCSE00537	US	Jetpack Joyride Deluxe Coin Barry Pack (250,000)	MISSING	MISSING	UP4249-PCSE00537_00-BARRYP0000000000			
PCSE00537	US	Jetpack Joyride Deluxe Coin Booster Pack (20,000)	MISSING	MISSING	UP4249-PCSE00537_00-BOOSTE0000000000			
PCSE00537	US	Counterfeit Machine (Double Collected Coins)	MISSING	MISSING	UP4249-PCSE00537_00-COUNTE0000000000			
PCSE00537	US	Jetpack Joyride Deluxe Coin Mega Pack (50,000)	MISSING	MISSING	UP4249-PCSE00537_00-MEGAPA0000000000			
PCSE00537	US	Jetpack Joyride Deluxe Coin Ultimate Pack (1,000,000)	MISSING	MISSING	UP4249-PCSE00537_00-ULTIMA0000000000			
PCSE00537	US	Jetpack Joyride Deluxe Coin Ultra Pack (100,000)	MISSING	MISSING	UP4249-PCSE00537_00-ULTRAP0000000000			
PCSE00542	US	Episode 2: Winged Assault	http://zeus.dl.playstation.net/cdn/UP2188/PCSE00542_00/UP2188-PCSE00542_00-EP00000000000000_bg_1_3147d17ca10f6ed4aae83a09f08a312cb48b7a2b.pkg	MISSING	UP2188-PCSE00542_00-EP00000000000000		282496	fd93d005f973f06ef95f647d444c3836a11e3b0ae75a241db76bacde863bad4e
PCSE00542	US	Episode 3: Landian Strikeback	MISSING	MISSING	UP2188-PCSE00542_00-EP00000000000001			
PCSE00568	US	Hyperdevotion Noire: Histoire's Trial Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS001_bg_1_e151dbdeee66e366613dfdc2727b919ec59ecab1.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYKCd+PxX+shwxYq7OW7S0ZH+3z/mbh2N8cENALx6FYMA	UP0031-PCSE00568_00-NORDLCONTENTS001	2017-10-19 01:40:43	102400	bcb598a2c35f10c50bc70ddb6355ce682489b80f631c75addf88dec13087e4f1
PCSE00568	US	Hyperdevotion Noire: Histoire's Beginner Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS002_bg_1_ea4e39bf498d814c05db9c23635b863075c43385.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYKAb8Pkv3f+R7vIPbJ5spelcMZF3wkZjfHADAFSkE3MA	UP0031-PCSE00568_00-NORDLCONTENTS002	2017-10-19 01:40:43	102400	c2354245090bea4e0a399fe5a3d8edee841f21d507553a8bc38c31d0c3a5cc42
PCSE00568	US	Hyperdevotion Noire: Ultimate Noire Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS003_bg_1_ec7a67c7bf581a77066bbe3b3ef1579bdece29d9.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYKA0Pv+pCwtWfRTv9lnSfK7/78eOgtEYH9wAAN8LFQQA	UP0031-PCSE00568_00-NORDLCONTENTS003	2017-12-30 11:38:22	102400	7b674db83522411292f2dea2fc1a5d90859e89a5a6b156d726025df208308f04
PCSE00568	US	Hyperdevotion Noire: Ultimate Neptune Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS004_bg_1_466feffd51d0aa4282d24ef42f8c2307698f5115.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYKDL8PnP5PHy6PtyDbftZ6+5JrdFyWY0xgc3AADVyxT0	UP0031-PCSE00568_00-NORDLCONTENTS004	2017-12-30 11:38:16	102400	ed9332d7a6ec3ba1885bdae287b331fbf50f8af8aa285c364d5f60efba0dd440
PCSE00568	US	Hyperdevotion Noire: Ultimate Blanc Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS005			
PCSE00568	US	Hyperdevotion Noire: Ultimate Vert Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS006_bg_1_974dc7e3bd8ea18f52a31c442a9b33f81c011922.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYKBz8flPcam91gQVD9mJF/bcujT145nRGB/cAABu/RVc	UP0031-PCSE00568_00-NORDLCONTENTS006	2017-12-30 11:38:14	102400	3931a18e0340c90342496378d93c0358625d0030cf75e73141becae1264088dd
PCSE00568	US	Hyperdevotion Noire: Ultimate Lee-Fi Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS007			
PCSE00568	US	Hyperdevotion Noire: Ultimate Lid Set	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS008_bg_1_6ca68c444a147100295453249ff83d1115b6b932.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYJAj8QBxFbPUqJjmZcx/Fupuvnty2miMD24AAOMhFGwA	UP0031-PCSE00568_00-NORDLCONTENTS008	2017-12-30 11:38:03	102400	e967e67ba20e86c7c510bf3456178caf1c14b4776c661ebc7a539f354e27018b
PCSE00568	US	Hyperdevotion Noire: Ultimate Resta Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS009			
PCSE00568	US	Hyperdevotion Noire: Ultimate Estelle Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS010			
PCSE00568	US	Hyperdevotion Noire: Ultimate Ein Al Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS011			
PCSE00568	US	Hyperdevotion Noire: Histoire's Value Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS012			
PCSE00568	US	Hyperdevotion Noire: Ultimate Poona Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS013			
PCSE00568	US	Hyperdevotion Noire: Ultimate Moru Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS014			
PCSE00568	US	Hyperdevotion Noire: Ultimate Ai Masujima Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS015			
PCSE00568	US	Hyperdevotion Noire: Ultimate Ryuka Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS016			
PCSE00568	US	Hyperdevotion Noire: Ultimate Blossom Aizen Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS017			
PCSE00568	US	Hyperdevotion Noire: Ultimate Tsunemi Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS018			
PCSE00568	US	Hyperdevotion Noire: Ultimate Disc	http://zeus.dl.playstation.net/cdn/UP0031/PCSE00568_00/UP0031-PCSE00568_00-NORDLCONTENTS019_bg_1_168411c8c80332a2f3ddc213db30f53658056ace.pkg	KO5ifR1dQ+eHBgDth5lqamYBst/PP8jFB+QCV7+QYANDS3z+YylrSDjFrMcfyG4uvnLRO9PRGB/cAACqBxJ1	UP0031-PCSE00568_00-NORDLCONTENTS019	2017-12-30 11:37:33	102400	e3e39d9a5562e0c27e9ecfe4e56bdba7f33cc8d237e59a20c7261417cb7adee4
PCSE00568	US	Hyperdevotion Noire: Ultimate Wyn Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS020			
PCSE00568	US	Hyperdevotion Noire: Ultimate Lady Wac Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS021			
PCSE00568	US	Hyperdevotion Noire: Ultimate Generia G Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS022			
PCSE00568	US	Hyperdevotion Noire: Ultimate Saori Set	MISSING	MISSING	UP0031-PCSE00568_00-NORDLCONTENTS023			
